id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
060076135,Střední škola,C00,Fráni Šrámka 1193/23,České Budějovice 3,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,297,České Budějovice
060076101,Střední škola,C00,Jírovcova 1788/8,České Budějovice 3,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,255,České Budějovice
060076062,Střední škola,C00,Čihovice 13,Hněvkovice na levém břehu Vltavy,375 01 Týn nad Vltavou,375 01,Týn nad Vltavou,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,30,České Budějovice
062534408,Střední škola,C00,Školní 995,374 01 Trhové Sviny,374 01 Trhové Sviny,374 01,Trhové Sviny,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,85,České Budějovice
060076046,Střední škola,C00,Husova tř. 1849/1,České Budějovice 3,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,6341M004,Obchodní akademie,10,40,480,České Budějovice
000582298,Střední škola,C00,Školní 709,374 01 Trhové Sviny,374 01 Trhové Sviny,374 01,Trhové Sviny,Jihočeský kraj,2651H02,Elektrikář - silnoproud,10,30,45,České Budějovice
000666122,Střední škola,C00,Jirsíkova 420/5,České Budějovice 1,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,7941K41,Gymnázium,10,40,180,České Budějovice
045019517,Střední škola,C00,Třebízského 1010/9,České Budějovice 5,370 06 České Budějovice,370 06,České Budějovice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,150,České Budějovice
060074302,Střední škola,C00,Pražská tř. 2532/54A,České Budějovice 3,370 04 České Budějovice,370 04,České Budějovice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,110,České Budějovice
060074281,Střední škola,C00,Žižkova tř. 250/4,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,1820M01,Informační technologie,10,40,100,České Budějovice
060075775,Střední škola,C00,Česká 142/64,České Budějovice 1,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,132,České Budějovice
110150309,Střední škola,C00,Rudolfovská tř. 458/92,České Budějovice 4,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,4104M01,Rostlinolékařství,10,40,60,České Budějovice
060076089,Střední škola,C00,Resslova 1579/2,České Budějovice 3,372 11 České Budějovice,372 11,České Budějovice,Jihočeský kraj,3646M01,Geodézie a katastr nemovitostí,10,40,90,České Budějovice
110150031,Střední škola,C00,Skuherského 1274/3,České Budějovice 3,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,2153H01,Modelář,10,30,36,České Budějovice
060075970,Střední škola,C00,Dukelská 260/13,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,2341M001,Strojírenství,10,40,240,České Budějovice
046681612,Střední škola,C00,Jeronýmova 28/22,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,2953H01,Pekař,10,30,75,České Budějovice
000583839,Střední škola,C00,Chvalšinská 112,Latrán,381 01 Český Krumlov,381 01,Český Krumlov,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,130,Český Krumlov
060084286,Střední škola,C00,Tavírna 109,Horní Brána,381 01 Český Krumlov,381 01,Český Krumlov,Jihočeský kraj,8241M01,Užitá malba,10,40,48,Český Krumlov
041900995,Střední škola,C00,Lannova tř. 1595/29a,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,1820M01,Informační technologie,10,40,174,České Budějovice
000073041,Střední škola,C00,Jáchymova 478,Jindřichův Hradec III,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,1820M01,Informační technologie,10,40,128,Jindřichův Hradec
102403554,Střední škola,C00,Husova 333,Jindřichův Hradec II,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,260,Jindřichův Hradec
000367753,Střední škola,C00,Na sadech 308,Třeboň II,379 01 Třeboň,379 01,Třeboň,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,150,Jindřichův Hradec
000072966,Střední škola,C00,Husova 156,Jindřichův Hradec II,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,6341M004,Obchodní akademie,10,40,130,Jindřichův Hradec
102403562,Střední škola,C00,B. Němcové 213,Dačice V,380 01 Dačice,380 01,Dačice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,120,Jindřichův Hradec
102675511,Střední škola,C00,Táboritská 688,Třeboň II,379 01 Třeboň,379 01,Třeboň,Jihočeský kraj,1601M004,Ekologie a ochrana krajiny,10,40,120,Jindřichův Hradec
107830299,Střední škola,C00,Vrchlického 567,Třeboň II,379 01 Třeboň,379 01,Třeboň,Jihočeský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,90,Jindřichův Hradec
107830302,Střední škola,C00,nám. Republiky 86,Dačice V,380 01 Dačice,380 01,Dačice,Jihočeský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,90,Jindřichův Hradec
108054136,Střední škola,C00,Budějovická 100/11,Budějovické Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,8241M007,Propagační výtvarnictví - propagační grafika,10,40,160,Písek
108054063,Střední škola,C00,Masarykova 183,399 01 Milevsko,399 01 Milevsko,399 01,Milevsko,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,132,Písek
108054071,Střední škola,C00,Komenského 89/20,Budějovické Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,290,Písek
108054101,Střední škola,C00,Čelakovského 200/5,Pražské Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,1601M004,Ekologie a ochrana krajiny,10,40,125,Písek
108054098,Střední škola,C00,Čelakovského 200/5,Pražské Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,6341M004,Obchodní akademie,10,40,360,Písek
108054021,Střední škola,C00,Komenského 86/14,Budějovické Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,2351E01,Strojírenské práce,10,30,28,Písek
060096136,Střední škola,C00,Zlatá stezka 137,Prachatice II,383 01 Prachatice,383 01,Prachatice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,136,Prachatice
000477419,Střední škola,C00,Nerudova 267,Vimperk II,385 01 Vimperk,385 01,Vimperk,Jihočeský kraj,2365H03,Strojník silničních strojů,10,30,60,Prachatice
108004481,Střední škola,C00,Pivovarská 69/36,Vimperk I,385 01 Vimperk,385 01,Vimperk,Jihočeský kraj,7941K41,Gymnázium,10,40,120,Prachatice
060650486,Střední škola,C00,V Jezárkách 745,388 01 Blatná,388 01 Blatná,388 01,Blatná,Jihočeský kraj,1820M01,Informační technologie,10,40,136,Strakonice
110021479,Střední škola,C00,Palackého 81,Vodňany II,389 01 Vodňany,389 01,Vodňany,Jihočeský kraj,6842L51,Bezpečnostní služby,22,30,150,Strakonice
060446846,Střední škola,C00,Husova 361,Strakonice I,386 01 Strakonice,386 01,Strakonice,Jihočeský kraj,6341L507,Podnikové hospodaření,22,30,180,Strakonice
107830345,Střední škola,C00,U Sladovny 671,388 01 Blatná,388 01 Blatná,388 01,Blatná,Jihočeský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,96,Strakonice
060650443,Střední škola,C00,Máchova 174,Strakonice I,386 01 Strakonice,386 01,Strakonice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,384,Strakonice
060061863,Střední škola,C00,Komenského 1670/4,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,2341M001,Strojírenství,10,40,256,Tábor
060061812,Střední škola,C00,nám. F. Křižíka 860/25,390 01 Tábor,390 01 Tábor,390 01,Tábor,Jihočeský kraj,7941K41,Gymnázium,10,40,264,Tábor
060064765,Střední škola,C00,tř. Dr. Edvarda Beneše 449/20,Soběslav II,392 01 Soběslav,392 01,Soběslav,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,130,Tábor
060065303,Střední škola,C00,Zborovská 2696,390 03 Tábor,390 03 Tábor,390 03,Tábor,Jihočeský kraj,6341M01,Ekonomika a podnikání,10,40,50,Tábor
000582875,Střední škola,C00,Zavadilská 2472,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,105,Tábor
060061855,Střední škola,C00,Blatské sídliště 600,Veselí nad Lužnicí I,391 81 Veselí nad Lužnicí,391 81,Veselí nad Lužnicí,Jihočeský kraj,1601M001,Ochrana a tvorba životního prostředí,10,40,190,Tábor
