,LAU 1,LAU 2,Název obce,celkem,latitude,longitude,id,obec,Zeměpisná šířka,Zeměpisná délka,vzdalenost
10846,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,150004451,Olomouc,49.598299,17.27078,23.593698690292587
10847,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,110010167,Prostějov,49.47446,17.110847,6.986264013087498
10848,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,110030818,Olomouc,49.596365,17.245249,22.040326858799276
10852,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,110300602,Prostějov,49.468929,17.116801,7.36188195893127
10853,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,151035806,Olomouc,49.609506,17.265322,24.091113623601892
10868,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,87173,Jevíčko,49.631077,16.707874,28.76399144558223
11618,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,601756,Uničov,49.767152,17.121444,23.759649675685058
11624,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,601730,Uničov,49.77055,17.119499,23.371268118542375
11625,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,848875,Litovel,49.702046,17.073942,28.53127551513976
11627,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,601772,Litovel,49.701796,17.080931,28.744274780703503
11641,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,102692254,Mohelnice,49.774235,16.917775,18.540508168765275
11642,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,102692165,Zábřeh,49.880932,16.876928,7.612220162390872
11643,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,102692181,Šumperk,49.962258,16.977611,4.251583741735178
11644,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,102692190,Šumperk,49.966302,16.979562,4.628410381279013
11645,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,102692220,Šumperk,49.972886,16.964178,4.3882661922746005
11646,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,102692262,Šumperk,49.970176,16.976002,4.71664910914959
11647,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,107881004,Zábřeh,49.88341,16.889105,6.977417637138438
11654,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,110010221,Šumperk,49.964818,16.972643,4.139539552073039
11656,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,130002445,Šumperk,49.97303,16.978006,5.0413120623974805
11674,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,401030,Moravská Třebová,49.758413,16.659421,27.98837845486566
11681,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,49314653,Lanškroun,49.91246,16.610637,22.963902641928396
11687,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,87670,Lanškroun,49.923108,16.612209,22.71677959539832
11696,CZ0715,525588.0,Bludov,3077.0,49.940833,16.9283927,250000016,Moravská Třebová,49.752767,16.673615,27.76753242565651
12316,CZ0711,597996.0,Zlaté Hory,3711.0,50.2637622,17.3953643,601349,Krnov,50.089925,17.700131,29.062978600825122
12318,CZ0711,597996.0,Zlaté Hory,3711.0,50.2637622,17.3953643,108012484,Krnov,50.088449,17.690782,28.680794511868175
12319,CZ0711,597996.0,Zlaté Hory,3711.0,50.2637622,17.3953643,601292,Krnov,50.092105,17.694836,28.619904377175377
12320,CZ0711,597996.0,Zlaté Hory,3711.0,50.2637622,17.3953643,107880351,Krnov,50.089595,17.709364,29.581267540762358
12395,CZ0711,597996.0,Zlaté Hory,3711.0,50.2637622,17.3953643,108012654,Krnov,50.087675,17.684656,28.421699760992496
12453,CZ0711,597996.0,Zlaté Hory,3711.0,50.2637622,17.3953643,108014053,Jeseník,50.224182,17.191884,15.12429540787461
12454,CZ0711,597996.0,Zlaté Hory,3711.0,50.2637622,17.3953643,110027230,Jeseník,50.226981,17.201645,14.369578952256507
12455,CZ0711,597996.0,Zlaté Hory,3711.0,50.2637622,17.3953643,102692173,Jeseník,50.230932,17.202188,14.2128899655919
13219,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,103019715,Prostějov,49.473869,17.118552,9.529849013386375
13220,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,103031642,Prostějov,49.471651,17.107419,9.917329048548588
13221,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,103019731,Prostějov,49.474514,17.110269,9.562741022772526
13222,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,47921838,Prostějov,49.474921,17.110188,9.51964004037471
13223,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,110012216,Prostějov,49.467909,17.11623,10.209926321120273
13224,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,601799,Olomouc,49.602377,17.238502,8.764729424397077
13225,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,848956,Olomouc,49.578484,17.23574,7.431940203362074
13226,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,601781,Olomouc,49.595207,17.262989,9.929963143140311
13227,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,601764,Šternberk,49.731998,17.300598,22.57327547641136
13228,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,601756,Uničov,49.767152,17.121444,23.206430882343597
13229,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,110300572,Olomouc,49.610705,17.261093,10.633861612952671
13230,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,848794,Šternberk,49.729516,17.300844,22.347632059314925
13231,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,601748,Olomouc,49.594679,17.264321,9.994091318684022
13232,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,14585235,Olomouc,49.60505,17.280097,11.512807199976024
13233,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,61942839,Olomouc,49.590318,17.249762,8.838383199510027
13234,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,601730,Uničov,49.77055,17.119499,23.59100741729762
13235,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,848875,Litovel,49.702046,17.073942,16.579206988029178
13236,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,601721,Olomouc,49.5942,17.246044,8.77822093180204
13237,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,601772,Litovel,49.701796,17.080931,16.420851233764445
13238,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,602035,Olomouc,49.608658,17.26321,10.641866107592096
13239,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,14451085,Olomouc,49.596205,17.262147,9.920635237627836
13240,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,18468012,Olomouc,49.612404,17.224986,8.695613470404222
13241,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,844012,Olomouc,49.589858,17.272323,10.333974127390059
13244,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,842885,Přerov,49.453139,17.446616,25.231544705283213
13245,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,842915,Přerov,49.450847,17.449299,25.522424569975605
13246,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,842818,Přerov,49.446329,17.452641,25.974530987893697
13248,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,842966,Přerov,49.45112,17.450248,25.568660879430134
13250,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,49558421,Kojetín,49.349929,17.301776,26.082018326849578
13251,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,102692254,Mohelnice,49.774235,16.917775,28.704925998233985
13261,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,150004451,Olomouc,49.598299,17.27078,10.583229726840061
13262,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,110010167,Prostějov,49.47446,17.110847,9.560197796824307
13263,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,110030818,Olomouc,49.596365,17.245249,8.838391931121873
13267,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,110300602,Prostějov,49.468929,17.116801,10.091657594862735
13268,CZ0712,503657.0,Lutín,3217.0,49.5587043,17.1372983,151035806,Olomouc,49.609506,17.265322,10.820886531503234
14032,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,601764,Šternberk,49.731998,17.300598,27.821869978376117
14033,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,601756,Uničov,49.767152,17.121444,14.534600489210384
14035,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,848794,Šternberk,49.729516,17.300844,27.890813582301607
14039,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,601730,Uničov,49.77055,17.119499,14.371169151842698
14040,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,848875,Litovel,49.702046,17.073942,13.869114346005947
14042,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,601772,Litovel,49.701796,17.080931,14.290159222603082
14045,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,18468012,Olomouc,49.612404,17.224986,28.586546946743727
14056,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,102692254,Mohelnice,49.774235,16.917775,0.3293517553994854
14057,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,102692165,Zábřeh,49.880932,16.876928,11.961198502939
14058,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,102692181,Šumperk,49.962258,16.977611,21.020635384098743
14059,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,102692190,Šumperk,49.966302,16.979562,21.489095273153072
14060,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,102692220,Šumperk,49.972886,16.964178,22.02018272452989
14061,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,102692262,Šumperk,49.970176,16.976002,21.86272036694317
14062,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,107881004,Zábřeh,49.88341,16.889105,12.03875527403649
14069,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,110010221,Šumperk,49.964818,16.972643,21.233127088495806
14071,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,130002445,Šumperk,49.97303,16.978006,22.201275798873045
14088,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,87173,Jevíčko,49.631077,16.707874,22.247733314493747
14089,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,401030,Moravská Třebová,49.758413,16.659421,18.80056011138508
14096,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,49314653,Lanškroun,49.91246,16.610637,26.794136898299314
14102,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,87670,Lanškroun,49.923108,16.612209,27.38467408222907
14111,CZ0715,540471.0,Mohelnice,9255.0,49.7769472,16.9196183,250000016,Moravská Třebová,49.752767,16.673615,17.872286775555263
14732,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601357,Bruntál,49.989868,17.462559,21.83659941757542
14736,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601322,Bruntál,49.992015,17.462892,22.07638063662915
14808,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601900,Vítkov,49.777754,17.757476,22.667282582237075
14834,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601799,Olomouc,49.602377,17.238502,25.87114534088077
14835,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,848956,Olomouc,49.578484,17.23574,28.204969263896164
14836,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601781,Olomouc,49.595207,17.262989,25.598772192961697
14837,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601764,Šternberk,49.731998,17.300598,12.313069398280321
14838,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601756,Uničov,49.767152,17.121444,23.2598927237451
14839,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,110300572,Olomouc,49.610705,17.261093,24.199345730757532
14840,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,848794,Šternberk,49.729516,17.300844,12.45520736990937
14841,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601748,Olomouc,49.594679,17.264321,25.601338228906044
14842,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,14585235,Olomouc,49.60505,17.280097,24.037460567890747
14843,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,61942839,Olomouc,49.590318,17.249762,26.55446655529407
14844,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601730,Uničov,49.77055,17.119499,23.35257014832592
14845,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,848875,Litovel,49.702046,17.073942,28.39780682402118
14846,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601721,Olomouc,49.5942,17.246044,26.32988276321903
14847,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,601772,Litovel,49.701796,17.080931,27.940086802301145
14848,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,602035,Olomouc,49.608658,17.26321,24.310205957823595
14849,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,14451085,Olomouc,49.596205,17.262147,25.533742753067838
14850,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,18468012,Olomouc,49.612404,17.224986,25.54451961892138
14851,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,844012,Olomouc,49.589858,17.272323,25.78837576271543
14871,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,150004451,Olomouc,49.598299,17.27078,25.02072974026559
14873,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,110030818,Olomouc,49.596365,17.245249,26.158008315284125
14878,CZ0712,597678.0,Moravský Beroun,2916.0,49.7939027,17.4427357,151035806,Olomouc,49.609506,17.265322,24.149710884857104
15634,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,103019715,Prostějov,49.473869,17.118552,26.67560270085577
15635,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,103031642,Prostějov,49.471651,17.107419,27.452451467337664
15636,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,103019731,Prostějov,49.474514,17.110269,27.091717372278143
15637,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,47921838,Prostějov,49.474921,17.110188,27.067779689627695
15638,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,110012216,Prostějov,49.467909,17.11623,27.23287072921128
15639,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,601799,Olomouc,49.602377,17.238502,12.136087074711938
15640,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,848956,Olomouc,49.578484,17.23574,13.193799099495912
15641,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,601781,Olomouc,49.595207,17.262989,10.67089839488706
15642,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,601764,Šternberk,49.731998,17.300598,13.721977092039188
15643,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,601756,Uničov,49.767152,17.121444,25.474373724731077
15644,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,110300572,Olomouc,49.610705,17.261093,10.350806069451767
15645,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,848794,Šternberk,49.729516,17.300844,13.479883487374689
15646,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,601748,Olomouc,49.594679,17.264321,10.600825582372615
15647,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,14585235,Olomouc,49.60505,17.280097,9.160622501509811
15648,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,61942839,Olomouc,49.590318,17.249762,11.753603956155152
15649,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,601730,Uničov,49.77055,17.119499,25.815761391054995
15650,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,848875,Litovel,49.702046,17.073942,25.04442348122399
15651,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,601721,Olomouc,49.5942,17.246044,11.861904937245097
15652,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,601772,Litovel,49.701796,17.080931,24.560928024169755
15653,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,602035,Olomouc,49.608658,17.26321,10.245537598947177
15654,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,14451085,Olomouc,49.596205,17.262147,10.691128260662522
15655,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,18468012,Olomouc,49.612404,17.224986,12.890809989889792
15656,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,844012,Olomouc,49.589858,17.272323,10.26960506732892
15657,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,842851,Hranice,49.545964,17.740981,26.043561668602223
15658,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,842940,Hranice,49.552228,17.737899,25.597452309719714
15659,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,842885,Přerov,49.453139,17.446616,19.664026346239794
15660,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,842915,Přerov,49.450847,17.449299,19.947505257762153
15661,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,842818,Přerov,49.446329,17.452641,20.484121735949728
15662,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,842907,Lipník nad Bečvou,49.529501,17.586311,17.173799196135917
15663,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,842966,Přerov,49.45112,17.450248,19.92934258674256
15664,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,48729906,Hranice,49.559396,17.735904,25.208695177441776
15676,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,150004451,Olomouc,49.598299,17.27078,10.026998717976834
15677,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,110010167,Prostějov,49.47446,17.110847,27.063084647106837
15678,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,110030818,Olomouc,49.596365,17.245249,11.84317042554027
15680,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,130001457,Lipník nad Bečvou,49.525195,17.57204,16.71526448751332
15682,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,110300602,Prostějov,49.468929,17.116801,27.1275739545103
15683,CZ0712,502146.0,Hlubočky,4224.0,49.6276362,17.4023789,151035806,Olomouc,49.609506,17.265322,10.07732799580658
16478,CZ0711,536385.0,Jeseník,10977.0,50.2296385,17.2046012,108014053,Jeseník,50.224182,17.191884,1.0892853577163562
16479,CZ0711,536385.0,Jeseník,10977.0,50.2296385,17.2046012,110027230,Jeseník,50.226981,17.201645,0.3626874276477592
16480,CZ0711,536385.0,Jeseník,10977.0,50.2296385,17.2046012,102692173,Jeseník,50.230932,17.202188,0.22394844670952854
17249,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,601799,Olomouc,49.602377,17.238502,14.91646638668732
17250,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,848956,Olomouc,49.578484,17.23574,17.526023156845532
17251,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,601781,Olomouc,49.595207,17.262989,15.286930441934398
17252,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,601764,Šternberk,49.731998,17.300598,0.1904709521636004
17253,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,601756,Uničov,49.767152,17.121444,13.374526780095229
17254,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,110300572,Olomouc,49.610705,17.261093,13.617967219273512
17255,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,848794,Šternberk,49.729516,17.300844,0.19565319054725902
17256,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,601748,Olomouc,49.594679,17.264321,15.328970648160508
17257,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,14585235,Olomouc,49.60505,17.280097,14.038003577418124
17258,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,61942839,Olomouc,49.590318,17.249762,16.005929183395065
17259,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,601730,Uničov,49.77055,17.119499,13.625451401025327
17260,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,848875,Litovel,49.702046,17.073942,16.480882697135915
17261,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,601721,Olomouc,49.5942,17.246044,15.648009515784599
17262,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,601772,Litovel,49.701796,17.080931,15.993792638879725
17263,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,602035,Olomouc,49.608658,17.26321,13.811995204204276
17264,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,14451085,Olomouc,49.596205,17.262147,15.187980278459658
17265,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,18468012,Olomouc,49.612404,17.224986,14.18846207754723
17266,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,844012,Olomouc,49.589858,17.272323,15.778205014070108
17276,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,102692254,Mohelnice,49.774235,16.917775,27.80148736864285
17286,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,150004451,Olomouc,49.598299,17.27078,14.861604318565856
17288,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,110030818,Olomouc,49.596365,17.245249,15.42877761849009
17293,CZ0712,505188.0,Šternberk,13388.0,49.730712,17.2988474,151035806,Olomouc,49.609506,17.265322,13.691750982366244
18054,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,601799,Olomouc,49.602377,17.238502,20.57438172194703
18055,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,848956,Olomouc,49.578484,17.23574,22.952704762956227
18056,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,601781,Olomouc,49.595207,17.262989,22.06061512519934
18057,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,601764,Šternberk,49.731998,17.300598,13.5919473836452
18058,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,601756,Uničov,49.767152,17.121444,0.44831935679457974
18059,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,110300572,Olomouc,49.610705,17.261093,20.47939465189461
18060,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,848794,Šternberk,49.729516,17.300844,13.69986054770861
18061,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,601748,Olomouc,49.594679,17.264321,22.15704480937339
18062,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,14585235,Olomouc,49.60505,17.280097,21.71636489805535
18063,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,61942839,Olomouc,49.590318,17.249762,22.13069572645505
18064,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,601730,Uničov,49.77055,17.119499,0.15327529924326821
18065,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,848875,Litovel,49.702046,17.073942,8.41018869192464
18066,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,601721,Olomouc,49.5942,17.246044,21.62672951898308
18067,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,601772,Litovel,49.701796,17.080931,8.24536936959603
18068,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,602035,Olomouc,49.608658,17.26321,20.752563885890304
18069,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,14451085,Olomouc,49.596205,17.262147,21.93416186621849
18070,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,18468012,Olomouc,49.612404,17.224986,19.163581028322806
18071,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,844012,Olomouc,49.589858,17.272323,22.900812375485465
18081,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,102692254,Mohelnice,49.774235,16.917775,14.626281187325526
18082,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,102692165,Zábřeh,49.880932,16.876928,21.364615331858
18083,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,102692181,Šumperk,49.962258,16.977611,23.613862171896717
18084,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,102692190,Šumperk,49.966302,16.979562,23.959413395446223
18085,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,102692220,Šumperk,49.972886,16.964178,25.09922288542612
18086,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,102692262,Šumperk,49.970176,16.976002,24.457609316931162
18087,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,107881004,Zábřeh,49.88341,16.889105,20.817322868834193
18091,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,150004451,Olomouc,49.598299,17.27078,22.02408712784174
18093,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,110030818,Olomouc,49.596365,17.245249,21.383918517182465
18094,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,110010221,Šumperk,49.964818,16.972643,24.026051079359878
18096,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,130002445,Šumperk,49.97303,16.978006,24.684828784350938
18098,CZ0712,505587.0,Uničov,11281.0,49.7711837,17.1213944,151035806,Olomouc,49.609506,17.265322,20.74585719514138
18632,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,102807655,Vyškov,49.278737,16.996375,23.072664938364067
18634,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,107871173,Vyškov,49.28626,17.002315,22.137181558138376
18651,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,102007969,Jedovnice,49.341911,16.759984,29.285683985098192
18854,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,103019715,Prostějov,49.473869,17.118552,0.5242511965181104
18855,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,103031642,Prostějov,49.471651,17.107419,0.3211708421538278
18856,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,103019731,Prostějov,49.474514,17.110269,0.2854730094905467
18857,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,47921838,Prostějov,49.474921,17.110188,0.329690887747858
18858,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,110012216,Prostějov,49.467909,17.11623,0.5697437296146696
18859,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,601799,Olomouc,49.602377,17.238502,17.1258019551254
18860,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,848956,Olomouc,49.578484,17.23574,14.827013966018297
18861,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,601781,Olomouc,49.595207,17.262989,17.501120974523296
18864,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,110300572,Olomouc,49.610705,17.261093,18.799398181495796
18866,CZ0713,589250.0,Prostějov,43381.0,49.4721467,17.1117979,601748,Olomouc,49.594679,17.264321,17.515537625761795
